id,father_id,试卷类别,Egs对应标签题型,题型,基本题型,Directions材料题干,选项与解析,题干,正确答案解析,选项是否随机出现,是否依赖上级父题目,子题目是否可以随机出现,资源地址,解析
"ff8080812a190fdd012a1cee66ab0146","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><p>&nbsp;</p><div style=""line-height: 150%""><span style=""font-size: 12pt; color: #111111; line-height: 150%"">M: My sister started a new hobby a few months ago. She likes painting landscapes best, but she also enjoys doing still life. </span></div><div style=""line-height: 150%""><span style=""font-size: 12pt; color: #111111; line-height: 150%"">W: I envy her. I've tried to paint in the past, but&nbsp; I have no artistic talent.</span></div></div>","What does the woman say about herself?","","0","0","2","",""
"ff8080812a190fdd012a1cf0aa20014a","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><P>&nbsp;</P><DIV style=""LINE-HEIGHT: 150%""><SPAN style=""LINE-HEIGHT: 150%; COLOR: #111111; FONT-SIZE: 12pt"">W: Mandy and Tom seem to be spending a lot of time together lately. I've seen them at the swimming pool&nbsp;and at the cinema.</SPAN></DIV><DIV style=""LINE-HEIGHT: 150%""><SPAN style=""LINE-HEIGHT: 150%; COLOR: #111111; FONT-SIZE: 12pt"">M: They seem to have a lot in common. I wonder if we'll be hearing wedding bells soon.</SPAN></DIV></div>","What does the man say about Mandy and Tom??","","0","0","2","",""
"ff8080812a190fdd012a1cf133aa014c","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><P>&nbsp;</P><DIV style=""LINE-HEIGHT: 150%""><SPAN style=""FONT-SIZE: 12pt; COLOR: #111111; LINE-HEIGHT: 150%"">W: Let's eat out tonight. I don't feel like cooking. What do you fancy?</SPAN></DIV><DIV style=""LINE-HEIGHT: 150%""><SPAN style=""FONT-SIZE: 12pt; COLOR: #111111; LINE-HEIGHT: 150%"">M: I think Japanese would make a nice change. I'll phone to book a table.</SPAN></DIV></div>","??What will they do??","","0","0","2","",""
"ff8080812a190fdd012a1cf1db7e014f","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><P>&nbsp;</P><DIV style=""LINE-HEIGHT: 150%""><SPAN style=""LINE-HEIGHT: 150%; COLOR: #111111; FONT-SIZE: 12pt"">W: My mother got really annoyed with my father yesterday evening.</SPAN></DIV><DIV style=""LINE-HEIGHT: 150%""><SPAN style=""LINE-HEIGHT: 150%; COLOR: #111111; FONT-SIZE: 12pt"">M: Don't tell me he fell asleep in front of the television and started snoring.</SPAN></DIV></div>","What does the man think the woman's father had done?","","0","0","2","",""
"ff8080812a190fdd012a1cf262da0152","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><P>&nbsp;</P><DIV style=""LINE-HEIGHT: 150%""><SPAN style=""LINE-HEIGHT: 150%; COLOR: #111111; FONT-SIZE: 12pt"">W: I had a terrible time on my last trip to Europe. When I arrived in Paris and went to collect my case from the baggage convey belt, it never arrived.</SPAN></DIV><DIV style=""LINE-HEIGHT: 150%; MARGIN: 0cm 0cm 0pt 21pt""><SPAN style=""LINE-HEIGHT: 150%; COLOR: #111111; FONT-SIZE: 12pt"">M: What happened to it ? It must be somebody who collected it by mistake. </SPAN></DIV><DIV style=""LINE-HEIGHT: 150%"">&nbsp;</DIV><DIV style=""LINE-HEIGHT: 150%"">&nbsp;</DIV></div>","What happened to the woman on her last trip to Europe?","","0","0","2","",""
"ff8080812a190fdd012a1cf31f6c0154","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><P>&nbsp;</P><DIV style=""MARGIN: 0cm 0cm 0pt 21pt; LINE-HEIGHT: 150%""><SPAN style=""FONT-SIZE: 12pt; COLOR: #111111; LINE-HEIGHT: 150%""><P class=MsoNormal style=""MARGIN: 0cm 0cm 0pt 21pt; LINE-HEIGHT: 150%""><SPAN lang=EN-US style=""FONT-SIZE: 12pt; COLOR: #111111; LINE-HEIGHT: 150%; mso-font-kerning: 0pt"">W: I am terribly angry when I watch television with my husband because he kept changing channels on the remote.<O:P></O:P></SPAN></P><P class=MsoNormal style=""MARGIN: 0cm 0cm 0pt 18pt; LINE-HEIGHT: 150%""><SPAN lang=EN-US style=""FONT-SIZE: 12pt; COLOR: #111111; LINE-HEIGHT: 150%; mso-font-kerning: 0pt"">M: All men do that, it's one of their most annoying habits.<O:P></O:P></SPAN></P></SPAN></DIV></div>","What did the woman complain about her husband?","","0","0","2","",""
"ff8080812a1dc4de012a2b12812c00d9","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><P style=""TEXT-ALIGN: justify"">M: What did you&nbsp;prepare for your father's birthday?</P><P style=""TEXT-ALIGN: justify"">W: Well, I settled on a sweater at last, but I looked at shoes, shirts, and even gloves&nbsp;before I decided.</P></div>","What did the woman buy for her father's birthday?","","0","0","2","/resourcefile/201103/710/20110322161057553.mp3",""
"ff8080812a1dc4de012a2b292beb00df","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><p style=""text-align: justify"">W: Hi, Jack, are you doing anything special for your presentation in Political Science tomorrow?</p><div>M: Not really, because the class often turns into discussion. I've decided to play it by ear.</div></div>","What does the man mean?","","0","0","2","/resourcefile/201103/710/20110322161128211.mp3",""
"ff8080812a1dc4de012a2b3b4cc400e1","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><P>W: Where have you planned to go during the summer vacation?</P><P>M: I'll travel with my friend in the southern part of the country. We'll leave in mid-July and return at the end of August.</P></div>","How long will the man be traveling?","","0","0","2","/resourcefile/201103/710/20110322161138200.mp3",""
"ff8080812a1dc4de012a2b3d7cef00e3","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><P style=""TEXT-ALIGN: justify"">W: Why don't you give up smoking?&nbsp;You are being a&nbsp;bad example to our children.</P><P style=""TEXT-ALIGN: justify"">M: It's one of the real pleasures in my life. That's why.</P></div>","Why does the woman want the man to give up smoking?","","0","0","2","/resourcefile/201103/710/20110322161147999.mp3",""
"ff8080812a1dc4de012a2b3e93dc00e5","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><P style=""TEXT-ALIGN: justify"">W: I found a perfect book bag but I'm about 20 dollars short.</P><P style=""TEXT-ALIGN: justify"">M: Don't look at me. I don't get paid for another week.</P></div>","What does the man imply?","","0","0","2","/resourcefile/201103/710/20110322161157100.mp3",""
"ff8080812a35dc1f012a3c04efc80213","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><P>&nbsp;</P><DIV style=""BACKGROUND: white; MARGIN: 0cm 0cm 0pt 18pt; TEXT-INDENT: -18pt""><SPAN style=""COLOR: black"">1.<SPAN style=""FONT: 7pt 'Times New Roman'"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; </SPAN></SPAN><SPAN style=""COLOR: black"">W: My father is very old-fashioned. If I come home pregnant like this without a husband, &nbsp;&nbsp;&nbsp;&nbsp;he’ll kill me. I know he will. </SPAN></DIV><DIV style=""BACKGROUND: white""><SPAN style=""COLOR: black"">　</SPAN><SPAN style=""COLOR: black""> M: <B>How about if you do show up with a husband?</B></SPAN></DIV><P><SPAN style=""FONT-SIZE: 10.5pt; COLOR: black"">　</SPAN><SPAN style=""FONT-SIZE: 10.5pt; COLOR: black""> Q: What does the man suggest the woman do?</SPAN></P><DIV class=glossary id=Glossary><DIV class=glossary_title>Glossary：</DIV><DIV class=glossary_allword id=glossary_allword><DIV class=glossary_word id=glossary_word>ll: </DIV><DIV class=glossary_word id=glossary_word>old-fashioned: </DIV></DIV></DIV></div>","What does the man suggest the woman do? ","","0","0","2","",""
"ff8080812a35dc1f012a3c066e420215","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><P>&nbsp;</P><DIV style=""BACKGROUND: white; MARGIN: 0cm 0cm 0pt 18pt; TEXT-INDENT: -18pt""><SPAN style=""COLOR: #333333"">1.<SPAN style=""FONT: 7pt 'Times New Roman'"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; </SPAN></SPAN><SPAN style=""COLOR: #333333"">M: I forgot to tell you. We are going to postpone the camping trip. Ammer put me on a project. It’s due Tuesday. If I don’t finish this design, I’m off it, so…</SPAN></DIV><DIV style=""BACKGROUND: white; MARGIN: 0cm 0cm 0pt 36.75pt; TEXT-INDENT: -36.75pt""><SPAN style=""COLOR: #333333"">　</SPAN><SPAN style=""COLOR: #333333""> W: <B>The kids have been talking about camping all year. </B></SPAN></DIV><P><SPAN style=""FONT-SIZE: 10.5pt; COLOR: #333333"">　</SPAN><SPAN style=""FONT-SIZE: 10.5pt; COLOR: #333333""> Q: What does the woman mean?</SPAN></P><DIV class=glossary id=Glossary><DIV class=glossary_title>Glossary：</DIV><DIV class=glossary_allword id=glossary_allword><DIV class=glossary_word id=glossary_word>don: </DIV><DIV class=glossary_word id=glossary_word>are: </DIV><DIV class=glossary_word id=glossary_word>hellip: </DIV><DIV class=glossary_word id=glossary_word>ammer: </DIV></DIV></DIV></div>","What does the woman mean? ","","0","0","2","",""
"ff8080812a35dc1f012a3c077a9a0217","","大学英语四级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><P style=""TEXT-ALIGN: justify"">W: Did you use credit cards on your vacation last month in Europe?</P><P style=""TEXT-ALIGN: justify"">M: Sure did. They certainly beat going around with a wallet full of big bills. But carrying lots of cash is still very common among some older people travelling abroad.</P></div>","What does the man say about some elderly people?","","0","0","2","/resourcefile/201008/technology/audio/Mp3-20100804143938994.mp3",""
"ff8080812a35dc1f012a3c0a4b9b021d","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><P>&nbsp;</P><DIV style=""BACKGROUND: white; MARGIN: 0cm 0cm 0pt 18pt; TEXT-INDENT: -18pt""><SPAN style=""COLOR: black"">1.<SPAN style=""FONT: 7pt 'Times New Roman'"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; </SPAN></SPAN><SPAN style=""COLOR: black"">M: They may be satisfied with their new facility, but honestly I’m disappointed. <B>The waiters </B>are not polite and everything seems to be running behind schedule. </SPAN></DIV><DIV style=""BACKGROUND: white; MARGIN: 0cm 0cm 0pt 18pt""><SPAN style=""COLOR: black"">W: Not to mention the fact that its hours are so unpredictable because the management doesn’t follow the working hours schedule.</SPAN></DIV><P><SPAN style=""FONT-SIZE: 10.5pt; COLOR: black"">　</SPAN><SPAN style=""FONT-SIZE: 10.5pt; COLOR: black""> Q: What are the people discussing in the conversation?</SPAN></P><DIV class=glossary id=Glossary><DIV class=glossary_title>Glossary：</DIV><DIV class=glossary_allword id=glossary_allword><DIV class=glossary_word id=glossary_word>doesn: </DIV><DIV class=glossary_word id=glossary_word>are: </DIV><DIV class=glossary_word id=glossary_word>unpredictable: </DIV></DIV></DIV></div>","What are the people discussing in the conversation? ","","0","0","2","",""
"ff8080812a35dc1f012a3c089c5d0219","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><P>&nbsp;</P><DIV style=""BACKGROUND: white; MARGIN: 0cm 0cm 0pt 18pt; TEXT-INDENT: -18pt""><SPAN style=""COLOR: black"">1.<SPAN style=""FONT: 7pt 'Times New Roman'"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; </SPAN></SPAN><SPAN style=""COLOR: black"">W: If you need female companionship this weekend, my friend Janine, wow.</SPAN></DIV><DIV style=""BACKGROUND: white""><SPAN style=""COLOR: black"">　</SPAN><SPAN style=""COLOR: black""> M: <B>Really? What’s she like?</B> </SPAN></DIV><P><SPAN style=""FONT-SIZE: 10.5pt; COLOR: black"">　</SPAN><SPAN style=""FONT-SIZE: 10.5pt; COLOR: black""> Q: What can be inferred about this man?</SPAN></P><DIV class=glossary id=Glossary><DIV class=glossary_title>Glossary：</DIV><DIV class=glossary_allword id=glossary_allword><DIV class=glossary_word id=glossary_word>janine: </DIV><DIV class=glossary_word id=glossary_word>wow: </DIV><DIV class=glossary_word id=glossary_word>companionship: </DIV></DIV></DIV></div>","What can be inferred about this man? ","","0","0","2","",""
"ff8080812a35dc1f012a3c08fb8a021b","","大学英语四级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><P style=""TEXT-ALIGN: justify"">W: Rod must be in a bad mood today. What's wrong with him?</P><P style=""TEXT-ALIGN: justify"">M: He was passed over in the selection process for the dean of the Administration's Office. He'd been hoping for the position for a long time.</P></div>","What does the man mean?","","0","0","2","/resourcefile/201008/technology/audio/Mp3-20100804144127606.mp3",""
"ff8080812a35dc1f012a3c0a80c3021f","","大学英语四级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><P style=""TEXT-ALIGN: justify"">M: What a great singer Justin is! His concert is just awesome and you'll never regret the money you paid for the ticket.</P><P style=""TEXT-ALIGN: justify"">W: Yeah, judging by the amount of applause, everyone was enjoying it.</P></div>","What does the woman mean?","","0","0","2","/resourcefile/201008/technology/audio/Mp3-20100804145115223.mp3",""
"ff8080812a35dc1f012a3c0d29e40225","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><P>&nbsp;</P><DIV style=""BACKGROUND: white; MARGIN: 0cm 0cm 0pt 18pt; TEXT-INDENT: -18pt""><SPAN style=""COLOR: black"">1.<SPAN style=""FONT: 7pt 'Times New Roman'"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; </SPAN></SPAN><SPAN style=""COLOR: black"">M:</SPAN><SPAN style=""COLOR: black"">　</SPAN><SPAN style=""COLOR: black"">Hello? I am sorry. I am not interested. No. No, thank you. Look, I said I am not interested in it! (Hang up)&nbsp;The telemarketers always push me to buy something I could never use in my life. </SPAN></DIV><DIV style=""BACKGROUND: white; MARGIN: 0cm 0cm 0pt 18pt""><SPAN style=""COLOR: black"">W: Yeah, last time that was someone who wanted to sell me a magazine subscription over the phone.&nbsp;<B>Those people are such a pain in the neck!</B></SPAN></DIV><P><SPAN style=""FONT-SIZE: 10.5pt; COLOR: black"">　</SPAN><SPAN style=""FONT-SIZE: 10.5pt; COLOR: black""> Q: What does the woman mean?</SPAN></P><DIV class=glossary id=Glossary><DIV class=glossary_title>Glossary：</DIV><DIV class=glossary_allword id=glossary_allword><DIV class=glossary_word id=glossary_word>are: </DIV><DIV class=glossary_word id=glossary_word>yeah: </DIV><DIV class=glossary_word id=glossary_word>telemarketers: </DIV><DIV class=glossary_word id=glossary_word>subscription: </DIV><DIV class=glossary_word id=glossary_word>am: </DIV></DIV></DIV></div>","What does the woman mean? ","","0","0","2","",""
"ff8080812a35dc1f012a3c0b9ecc0221","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><P>&nbsp;</P><DIV style=""BACKGROUND: white; MARGIN: 0cm 0cm 0pt 18pt; TEXT-INDENT: -18pt""><SPAN style=""COLOR: black"">1.<SPAN style=""FONT: 7pt 'Times New Roman'"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; </SPAN></SPAN><SPAN style=""COLOR: black"">M: &nbsp;Why do you call yourself a “video game junkie”?</SPAN></DIV><DIV style=""BACKGROUND: white; MARGIN: 0cm 0cm 0pt 18pt""><SPAN style=""COLOR: black"">W: The word “junkie” originally was slang for a drug addict. Now, however, <B>people used the word “junkie” to describe people who are very absorbed in a hobby or kind of entertainment.</B></SPAN></DIV><P><SPAN style=""FONT-SIZE: 10.5pt; COLOR: black"">　</SPAN><SPAN style=""FONT-SIZE: 10.5pt; COLOR: black""> Q: What does “video game junkie” mean according to the woman’s explanation?</SPAN></P><DIV class=glossary id=Glossary><DIV class=glossary_title>Glossary：</DIV><DIV class=glossary_allword id=glossary_allword><DIV class=glossary_word id=glossary_word>junkie: </DIV><DIV class=glossary_word id=glossary_word>are: </DIV><DIV class=glossary_word id=glossary_word>addict: </DIV><DIV class=glossary_word id=glossary_word>slang: </DIV></DIV></DIV></div>","What does “video game junkie” mean according to the woman’s explanation? ","","0","0","2","",""
